1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,-0.1,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,-0.1,0
1,4/29/2024 12:23:18 PM,-0.1,0.1
1,4/29/2024 12:23:18 PM,-0.1,0
1,4/29/2024 12:23:18 PM,0,0.1
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0,0.1
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0,0.1
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0.1,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:18 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0.1
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,0,0.1
1,4/29/2024 12:23:19 PM,-0.1,0
1,4/29/2024 12:23:19 PM,-0.1,0.1
1,4/29/2024 12:23:19 PM,0,0.1
1,4/29/2024 12:23:19 PM,0,0
1,4/29/2024 12:23:19 PM,0,0
